p_id,p_id2,distance
4jug,1hgd,0.346
4jug,1hge,0.344
4jug,1hgf,0.445
4jug,1hgg,0.395
4jug,1hgh,0.392
4jug,1hgi,0.387
4jug,1hgj,0.400
4jug,1jsd,0.550
4jug,1jsh,0.542
4jug,1jsi,0.560
4jug,1jsm,0.195
4jug,1jsn,0.184
4jug,1jso,0.190
4jug,1ken,0.449
4jug,1mql,0.358
4jug,1mqm,0.422
4jug,1mqn,0.412
4jug,1qfu,0.369
4jug,1rd8,0.205
4jug,1ru7,0.917
4jug,1rvt,0.200
4jug,1rvx,1.039
4jug,1rvz,0.868
4jug,1ti8,0.190
4jug,2fk0,0.100
4jug,2hmg,0.434
4jug,2ibx,0.141
4jug,2viu,0.407
4jug,2wr0,0.134
4jug,2wr1,0.141
4jug,2wr2,0.100
4jug,2wr4,0.613
4jug,2wr5,0.693
4jug,2wr7,1.356
4jug,2wrb,1.229
4jug,2wrc,1.328
4jug,2wrd,0.173
4jug,2wre,0.184
4jug,2wrf,0.539
4jug,2wrg,0.141
4jug,2wrh,0.310
4jug,2yp2,0.424
4jug,2yp3,0.395
4jug,2yp4,0.417
4jug,2yp5,0.422
4jug,2yp7,0.379
4jug,2yp8,0.366
4jug,2yp9,0.363
4jug,2ypg,0.454
4jug,3al4,0.237
4jug,3eyj,0.286
4jug,3eyk,0.297
4jug,3eym,0.427
4jug,3fku,0.126
4jug,3gbm,0.374
4jug,3gbn,0.634
4jug,3hmg,0.392
4jug,3hto,0.245
4jug,3htp,0.141
4jug,3htq,0.249
4jug,3htt,0.224
4jug,3ku3,0.960
4jug,3ku5,0.935
4jug,3ku6,1.013
4jug,3lzf,0.134
4jug,3lzg,0.268
4jug,3m5g,0.551
4jug,3m5h,0.559
4jug,3m5i,0.597
4jug,3m5j,0.567
4jug,3m6s,0.303
4jug,3mlh,1.329
4jug,3qqb,0.982
4jug,3qqe,1.014
4jug,3qqo,0.947
4jug,3r2x,0.214
4jug,3s11,0.110
4jug,3s12,0.110
4jug,3s13,0.593
4jug,3sdy,0.544
4jug,3sm5,1.207
4jug,3ube,0.245
4jug,3ubj,0.241
4jug,3ubn,0.257
4jug,3ubq,0.232
4jug,3uyw,1.382
4jug,3uyx,1.389
4jug,3vun,0.417
4jug,3znk,0.179
4jug,3znl,0.205
4jug,3znm,0.228
4jug,3zp0,0.179
4jug,3zp1,0.126
4jug,3zp2,0.141
4jug,3zp3,0.118
4jug,3zp6,0.155
4jug,3zpb,0.148
4jug,3ztj,0.443
4jug,4bgw,0.210
4jug,4bgx,0.173
4jug,4bgy,0.173
4jug,4bgz,0.363
4jug,4bh0,0.410
4jug,4bh1,0.400
4jug,4bh2,0.173
4jug,4bh3,0.167
4jug,4bh4,0.167
4jug,4bsa,0.279
4jug,4bsb,0.300
4jug,4bsc,0.279
4jug,4bsd,0.297
4jug,4bse,0.290
4jug,4bsf,0.329
4jug,4bsg,0.279
4jug,4bsh,0.329
4jug,4bsi,0.265
4jug,4cqp,0.232
4jug,4cqq,0.232
4jug,4cqr,0.184
4jug,4cqs,0.214
4jug,4cqt,0.232
4jug,4cqu,0.210
4jug,4cqv,0.341
4jug,4cqw,0.363
4jug,4cqx,0.355
4jug,4cqy,0.377
4jug,4cqz,0.283
4jug,4cr0,0.148
4jug,4cyv,0.276
4jug,4cyw,0.253
4jug,4cyz,0.245
4jug,4cz0,0.241
4jug,4d00,0.316
4jug,4dj6,0.257
4jug,4dj7,0.293
4jug,4dj8,0.349
4jug,4eda,0.249
4jug,4edb,0.807
4jug,4eef,0.219
4jug,4f15,1.381
4jug,4f23,0.502
4jug,4f3z,0.228
4jug,4fiu,0.492
4jug,4fnk,0.522
4jug,4fp8,1.264
4jug,4fqi,0.205
4jug,4fqr,0.516
4jug,4fqv,0.261
4jug,4fqy,0.522
4jug,4gms,0.490
4jug,4gxu,0.134
4jug,4gxx,0.161
4jug,4h32,0.417
4jug,4hf5,1.302
4jug,4hfu,0.224
4jug,4hg4,0.492
4jug,4hlz,0.822
4jug,4hmg,0.377
4jug,4i78,0.438
4jug,4jtv,0.257
4jug,4jtx,0.307
4jug,4ju0,0.237
4jug,4jug,0.000
4juh,1eo8,0.467
4juh,1ha0,0.402
4juh,1hgd,0.349
4juh,1hge,0.346
4juh,1hgf,0.447
4juh,1hgg,0.397
4juh,1hgh,0.395
4juh,1hgi,0.390
4juh,1hgj,0.402
4juh,1jsd,0.557
4juh,1jsh,0.548
4juh,1jsi,0.566
4juh,1jsm,0.190
4juh,1jsn,0.179
4juh,1jso,0.184
4juh,1ken,0.452
4juh,1mql,0.361
4juh,1mqm,0.424
4juh,1mqn,0.415
4juh,1qfu,0.371
4juh,1rd8,0.205
4juh,1ru7,0.920
4juh,1rvt,0.195
4juh,1rvx,1.040
4juh,1rvz,0.872
4juh,1ti8,0.195
4juh,2fk0,0.110
4juh,2hmg,0.438
4juh,2ibx,0.148
4juh,2viu,0.410
4juh,2wr0,0.134
4juh,2wr1,0.134
4juh,2wr2,0.089
4juh,2wr4,0.696
4juh,2wr5,0.690
4juh,2wr7,1.360
4juh,2wrb,1.233
4juh,2wrc,1.331
4juh,2wrd,0.173
4juh,2wre,0.184
4juh,2wrf,0.542
4juh,2wrg,0.141
4juh,2wrh,0.307
4juh,2yp2,0.427
4juh,2yp3,0.397
4juh,2yp4,0.420
4juh,2yp5,0.427
4juh,2yp7,0.385
4juh,2yp8,0.369
4juh,2yp9,0.366
4juh,2ypg,0.458
4juh,3al4,0.241
4juh,3eyj,0.293
4juh,3eyk,0.300
4juh,3eym,0.431
4juh,3fku,0.126
4juh,3gbm,0.374
4juh,3gbn,0.665
4juh,3hmg,0.395
4juh,3hto,0.241
4juh,3htp,0.141
4juh,3htq,0.241
4juh,3htt,0.214
4juh,3ku3,0.964
4juh,3ku5,0.938
4juh,3ku6,1.018
4juh,3lzf,0.134
4juh,3lzg,0.272
4juh,3m5g,0.557
4juh,3m5h,0.562
4juh,3m5i,0.602
4juh,3m5j,0.571
4juh,3m6s,0.310
4juh,3mlh,1.330
4juh,3qqb,0.986
4juh,3qqe,1.018
4juh,3qqo,0.953
4juh,3r2x,0.219
4juh,3s11,0.110
4juh,3s12,0.110
4juh,3s13,0.593
4juh,3sdy,0.546
4juh,3sm5,1.212
4juh,3ube,0.253
4juh,3ubj,0.245
4juh,3ubn,0.261
4juh,3ubq,0.237
4juh,3uyw,1.389
4juh,3uyx,1.394
4juh,3vun,0.420
4juh,3znk,0.184
4juh,3znl,0.210
4juh,3znm,0.232
4juh,3zp0,0.179
4juh,3zp1,0.126
4juh,3zp2,0.148
4juh,3zp3,0.118
4juh,3zp6,0.155
4juh,3zpb,0.148
4juh,3ztj,0.445
4juh,4bgw,0.214
4juh,4bgx,0.179
4juh,4bgy,0.179
4juh,4bgz,0.363
4juh,4bh0,0.407
4juh,4bh1,0.400
4juh,4bh2,0.173
4juh,4bh3,0.167
4juh,4bh4,0.173
4juh,4bsa,0.286
4juh,4bsb,0.307
4juh,4bsc,0.286
4juh,4bsd,0.303
4juh,4bse,0.297
4juh,4bsf,0.335
4juh,4bsg,0.286
4juh,4bsh,0.338
4juh,4bsi,0.268
4juh,4cqp,0.237
4juh,4cqq,0.237
4juh,4cqr,0.190
4juh,4cqs,0.219
4juh,4cqt,0.237
4juh,4cqu,0.214
4juh,4cqv,0.338
4juh,4cqw,0.361
4juh,4cqx,0.355
4juh,4cqy,0.374
4juh,4cqz,0.290
4juh,4cr0,0.141
4juh,4cyv,0.279
4juh,4cyw,0.257
4juh,4cyz,0.253
4juh,4cz0,0.245
4juh,4d00,0.319
4juh,4dj6,0.261
4juh,4dj7,0.297
4juh,4dj8,0.358
4juh,4eda,0.253
4juh,4edb,0.804
4juh,4eef,0.224
4juh,4f15,1.385
4juh,4f23,0.502
4juh,4f3z,0.228
4juh,4fiu,0.490
4juh,4fnk,0.525
4juh,4fp8,1.266
4juh,4fqi,0.210
4juh,4fqr,0.520
4juh,4fqv,0.265
4juh,4fqy,0.523
4juh,4gms,0.492
4juh,4gxu,0.141
4juh,4gxx,0.161
4juh,4h32,0.420
4juh,4hf5,1.305
4juh,4hfu,0.214
4juh,4hg4,0.484
4juh,4hlz,0.827
4juh,4hmg,0.382
4juh,4i78,0.438
4juh,4jtv,0.265
4juh,4jtx,0.313
4juh,4ju0,0.241
4juh,4jug,0.000
4juh,4juh,0.000
4juj,1eo8,0.458
4juj,1ha0,0.397
4juj,1hgd,0.344
4juj,1hge,0.341
4juj,1hgf,0.443
4juj,1hgg,0.392
4juj,1hgh,0.390
4juj,1hgi,0.387
4juj,1hgj,0.397
4juj,1jsd,0.542
4juj,1jsh,0.535
4juj,1jsi,0.551
4juj,1jsm,0.179
4juj,1jsn,0.173
4juj,1jso,0.173
4juj,1ken,0.445
4juj,1mql,0.358
4juj,1mqm,0.422
4juj,1mqn,0.412
4juj,1qfu,0.366
4juj,1rd8,0.190
4juj,1ru7,0.934
4juj,1rvt,0.195
4juj,1rvx,1.045
4juj,1rvz,0.884
4juj,1ti8,0.205
4juj,2fk0,0.100
4juj,2hmg,0.436
4juj,2ibx,0.155
4juj,2viu,0.402
4juj,2wr0,0.148
4juj,2wr1,0.148
4juj,2wr2,0.100
4juj,2wr4,0.696
4juj,2wr5,0.690
4juj,2wr7,1.359
4juj,2wrb,1.231
4juj,2wrc,1.330
4juj,2wrd,0.184
4juj,2wre,0.195
4juj,2wrf,0.542
4juj,2wrg,0.134
4juj,2wrh,0.316
4juj,2yp2,0.412
4juj,2yp3,0.385
4juj,2yp4,0.405
4juj,2yp5,0.410
4juj,2yp7,0.371
4juj,2yp8,0.355
4juj,2yp9,0.352
4juj,2ypg,0.452
4juj,3al4,0.228
4juj,3eyj,0.283
4juj,3eyk,0.290
4juj,3eym,0.424
4juj,3fku,0.126
4juj,3gbm,0.371
4juj,3gbn,0.621
4juj,3hmg,0.392
4juj,3hto,0.253
4juj,3htp,0.155
4juj,3htq,0.253
4juj,3htt,0.228
4juj,3ku3,0.958
4juj,3ku5,0.933
4juj,3ku6,1.012
4juj,3lzf,0.118
4juj,3lzg,0.257
4juj,3m5g,0.548
4juj,3m5h,0.553
4juj,3m5i,0.593
4juj,3m5j,0.562
4juj,3m6s,0.293
4juj,3mlh,1.331
4juj,3qqb,0.980
4juj,3qqe,1.011
4juj,3qqo,0.951
4juj,3r2x,0.205
4juj,3s11,0.110
4juj,3s12,0.100
4juj,3s13,0.590
4juj,3sdy,0.537
4juj,3sm5,1.216
4juj,3ube,0.232
4juj,3ubj,0.228
4juj,3ubn,0.241
4juj,3ubq,0.219
4juj,3uyw,1.386
4juj,3uyx,1.390
4juj,3vun,0.415
4juj,3znk,0.190
4juj,3znl,0.214
4juj,3znm,0.232
4juj,3zp0,0.190
4juj,3zp1,0.141
4juj,3zp2,0.148
4juj,3zp3,0.126
4juj,3zp6,0.161
4juj,3zpb,0.155
4juj,3ztj,0.438
4juj,4bgw,0.214
4juj,4bgx,0.184
4juj,4bgy,0.184
4juj,4bgz,0.374
4juj,4bh0,0.420
4juj,4bh1,0.412
4juj,4bh2,0.184
4juj,4bh3,0.179
4juj,4bh4,0.184
4juj,4bsa,0.283
4juj,4bsb,0.303
4juj,4bsc,0.283
4juj,4bsd,0.303
4juj,4bse,0.297
4juj,4bsf,0.335
4juj,4bsg,0.286
4juj,4bsh,0.338
4juj,4bsi,0.268
4juj,4cqp,0.237
4juj,4cqq,0.232
4juj,4cqr,0.190
4juj,4cqs,0.224
4juj,4cqt,0.232
4juj,4cqu,0.219
4juj,4cqv,0.349
4juj,4cqw,0.377
4juj,4cqx,0.369
4juj,4cqy,0.390
4juj,4cqz,0.290
4juj,4cr0,0.161
4juj,4cyv,0.279
4juj,4cyw,0.261
4juj,4cyz,0.253
4juj,4cz0,0.245
4juj,4d00,0.316
4juj,4dj6,0.257
4juj,4dj7,0.297
4juj,4dj8,0.355
4juj,4eda,0.257
4juj,4edb,0.816
4juj,4eef,0.200
4juj,4f15,1.381
4juj,4f23,0.486
4juj,4f3z,0.210
4juj,4fiu,0.473
4juj,4fnk,0.516
4juj,4fp8,1.274
4juj,4fqi,0.205
4juj,4fqr,0.512
4juj,4fqv,0.265
4juj,4fqy,0.516
4juj,4gms,0.482
4juj,4gxu,0.126
4juj,4gxx,0.141
4juj,4h32,0.410
4juj,4hf5,1.300
4juj,4hfu,0.219
4juj,4hg4,0.484
4juj,4hlz,0.819
4juj,4hmg,0.377
4juj,4i78,0.429
4juj,4jtv,0.249
4juj,4jtx,0.297
4juj,4ju0,0.228
4juj,4jug,0.000
4juj,4juh,0.000
4juj,4juj,0.000
4juk,1eo8,1.346
4juk,1ha0,1.355
4juk,1hgd,1.294
4juk,1hge,1.294
4juk,1hgf,1.337
4juk,1hgg,1.306
4juk,1hgh,1.308
4juk,1hgi,1.300
4juk,1hgj,1.309
4juk,1jsd,1.340
4juk,1jsh,1.346
4juk,1jsi,1.327
4juk,1jsm,1.195
4juk,1jsn,1.194
4juk,1jso,1.197
4juk,1ken,1.378
4juk,1mql,1.302
4juk,1mqm,1.311
4juk,1mqn,1.310
4juk,1qfu,1.320
4juk,1rd8,1.175
4juk,1ru7,0.527
4juk,1rvt,1.105
4juk,1rvx,0.550
4juk,1rvz,0.613
4juk,1ti8,1.134
4juk,2fk0,1.117
4juk,2hmg,1.299
4juk,2ibx,1.105
4juk,2viu,1.349
4juk,2wr0,1.022
4juk,2wr1,1.020
4juk,2wr2,1.068
4juk,2wr4,1.152
4juk,2wr5,1.156
4juk,2wr7,1.077
4juk,2wrb,1.179
4juk,2wrc,1.123
4juk,2wrd,1.064
4juk,2wre,1.087
4juk,2wrf,1.171
4juk,2wrg,1.166
4juk,2wrh,0.970
4juk,2yp2,1.348
4juk,2yp3,1.373
4juk,2yp4,1.363
4juk,2yp5,1.367
4juk,2yp7,1.401
4juk,2yp8,1.409
4juk,2yp9,1.400
4juk,2ypg,1.356
4juk,3al4,1.259
4juk,3eyj,1.316
4juk,3eyk,1.313
4juk,3eym,1.340
4juk,3fku,1.112
4juk,3gbm,1.207
4juk,3gbn,1.263
4juk,3hmg,1.305
4juk,3hto,1.024
4juk,3htp,1.053
4juk,3htq,1.012
4juk,3htt,1.029
4juk,3ku3,1.366
4juk,3ku5,1.373
4juk,3ku6,1.327
4juk,3lzf,1.182
4juk,3lzg,1.336
4juk,3m5g,1.393
4juk,3m5h,1.391
4juk,3m5i,1.363
4juk,3m5j,1.382
4juk,3m6s,1.367
4juk,3mlh,1.181
4juk,3qqb,1.345
4juk,3qqe,1.293
4juk,3qqo,1.326
4juk,3r2x,1.226
4juk,3s11,1.131
4juk,3s12,1.153
4juk,3s13,1.407
4juk,3sdy,1.398
4juk,3sm5,0.286
4juk,3ube,1.304
4juk,3ubj,1.309
4juk,3ubn,1.302
4juk,3ubq,1.310
4juk,3uyw,1.145
4juk,3uyx,1.185
4juk,3vun,1.315
4juk,3znk,1.123
4juk,3znl,1.130
4juk,3znm,1.144
4juk,3zp0,1.121
4juk,3zp1,1.091
4juk,3zp2,1.130
4juk,3zp3,1.119
4juk,3zp6,1.127
4juk,3zpb,1.142
4juk,3ztj,1.375
4juk,4bgw,1.137
4juk,4bgx,1.116
4juk,4bgy,1.115
4juk,4bgz,0.890
4juk,4bh0,0.825
4juk,4bh1,0.871
4juk,4bh2,0.998
4juk,4bh3,1.015
4juk,4bh4,1.023
4juk,4bsa,1.223
4juk,4bsb,1.227
4juk,4bsc,1.223
4juk,4bsd,1.225
4juk,4bse,1.203
4juk,4bsf,1.230
4juk,4bsg,1.193
4juk,4bsh,1.178
4juk,4bsi,1.191
4juk,4cqp,1.197
4juk,4cqq,1.181
4juk,4cqr,1.160
4juk,4cqs,1.128
4juk,4cqt,1.181
4juk,4cqu,1.099
4juk,4cqv,0.899
4juk,4cqw,0.864
4juk,4cqx,0.892
4juk,4cqy,0.865
4juk,4cqz,1.177
4juk,4cr0,1.032
4juk,4cyv,1.195
4juk,4cyw,1.147
4juk,4cyz,1.152
4juk,4cz0,1.171
4juk,4d00,1.211
4juk,4dj6,1.220
4juk,4dj7,1.247
4juk,4dj8,1.224
4juk,4eda,1.174
4juk,4edb,0.616
4juk,4eef,1.238
4juk,4f15,1.217
4juk,4f23,1.339
4juk,4f3z,1.303
4juk,4fiu,1.345
4juk,4fnk,1.404
4juk,4fp8,1.238
4juk,4fqi,1.187
4juk,4fqr,1.411
4juk,4fqv,1.220
4juk,4fqy,1.403
4juk,4gms,1.408
4juk,4gxu,1.243
4juk,4gxx,1.250
4juk,4h32,1.342
4juk,4hf5,1.135
4juk,4hfu,1.068
4juk,4hg4,0.964
4juk,4hlz,1.372
4juk,4hmg,1.298
4juk,4i78,1.350
4juk,4jtv,1.281
4juk,4jtx,1.312
4juk,4ju0,1.259
4juk,4jug,1.120
4juk,4juh,1.121
4juk,4juj,1.130
4juk,4juk,0.000
4jul,1eo8,0.412
4jul,1ha0,0.374
4jul,1hgd,0.319
4jul,1hge,0.319
4jul,1hgf,0.392
4jul,1hgg,0.346
4jul,1hgh,0.346
4jul,1hgi,0.338
4jul,1hgj,0.349
4jul,1jsd,0.590
4jul,1jsh,0.585
4jul,1jsi,0.607
4jul,1jsm,0.504
4jul,1jsn,0.492
4jul,1jso,0.498
4jul,1ken,0.415
4jul,1mql,0.307
4jul,1mqm,0.392
4jul,1mqn,0.382
4jul,1qfu,0.346
4jul,1rd8,0.482
4jul,1ru7,0.766
4jul,1rvt,0.460
4jul,1rvx,0.858
4jul,1rvz,0.683
4jul,1ti8,0.161
4jul,2fk0,0.237
4jul,2hmg,0.349
4jul,2ibx,0.173
4jul,2viu,0.379
4jul,2wr0,0.237
4jul,2wr1,0.268
4jul,2wr2,0.293
4jul,2wr4,0.725
4jul,2wr5,0.716
4jul,2wr7,1.230
4jul,2wrb,1.100
4jul,2wrc,1.200
4jul,2wrd,0.316
4jul,2wre,0.293
4jul,2wrf,0.402
4jul,2wrg,0.440
4jul,2wrh,0.492
4jul,2yp2,0.557
4jul,2yp3,0.527
4jul,2yp4,0.540
4jul,2yp5,0.522
4jul,2yp7,0.480
4jul,2yp8,0.467
4jul,2yp9,0.488
4jul,2ypg,0.402
4jul,3al4,0.385
4jul,3eyj,0.363
4jul,3eyk,0.355
4jul,3eym,0.387
4jul,3fku,0.219
4jul,3gbm,0.392
4jul,3gbn,0.825
4jul,3hmg,0.346
4jul,3hto,0.458
4jul,3htp,0.338
4jul,3htq,0.454
4jul,3htt,0.436
4jul,3ku3,0.834
4jul,3ku5,0.807
4jul,3ku6,0.893
4jul,3lzf,0.422
4jul,3lzg,0.424
4jul,3m5g,0.531
4jul,3m5h,0.531
4jul,3m5i,0.571
4jul,3m5j,0.539
4jul,3m6s,0.465
4jul,3mlh,1.288
4jul,3qqb,0.861
4jul,3qqe,0.911
4jul,3qqo,0.835
4jul,3r2x,0.504
4jul,3s11,0.390
4jul,3s12,0.286
4jul,3s13,0.628
4jul,3sdy,0.529
4jul,3sm5,1.158
4jul,3ube,0.482
4jul,3ubj,0.463
4jul,3ubn,0.486
4jul,3ubq,0.447
4jul,3uyw,1.326
4jul,3uyx,1.336
4jul,3vun,0.366
4jul,3znk,0.173
4jul,3znl,0.167
4jul,3znm,0.173
4jul,3zp0,0.155
4jul,3zp1,0.184
4jul,3zp2,0.195
4jul,3zp3,0.200
4jul,3zp6,0.179
4jul,3zpb,0.195
4jul,3ztj,0.415
4jul,4bgw,0.167
4jul,4bgx,0.155
4jul,4bgy,0.161
4jul,4bgz,0.190
4jul,4bh0,0.272
4jul,4bh1,0.200
4jul,4bh2,0.134
4jul,4bh3,0.134
4jul,4bh4,0.126
4jul,4bsa,0.257
4jul,4bsb,0.265
4jul,4bsc,0.253
4jul,4bsd,0.261
4jul,4bse,0.232
4jul,4bsf,0.265
4jul,4bsg,0.224
4jul,4bsh,0.224
4jul,4bsi,0.224
4jul,4cqp,0.224
4jul,4cqq,0.219
4jul,4cqr,0.205
4jul,4cqs,0.148
4jul,4cqt,0.219
4jul,4cqu,0.118
4jul,4cqv,0.205
4jul,4cqw,0.237
4jul,4cqx,0.190
4jul,4cqy,0.241
4jul,4cqz,0.200
4jul,4cr0,0.214
4jul,4cyv,0.232
4jul,4cyw,0.179
4jul,4cyz,0.173
4jul,4cz0,0.200
4jul,4d00,0.276
4jul,4dj6,0.249
4jul,4dj7,0.268
4jul,4dj8,0.272
4jul,4eda,0.210
4jul,4edb,0.908
4jul,4eef,0.477
4jul,4f15,1.359
4jul,4f23,0.650
4jul,4f3z,0.440
4jul,4fiu,0.647
4jul,4fnk,0.500
4jul,4fp8,1.321
4jul,4fqi,0.224
4jul,4fqr,0.492
4jul,4fqv,0.245
4jul,4fqy,0.500
4jul,4gms,0.492
4jul,4gxu,0.366
4jul,4gxx,0.387
4jul,4h32,0.443
4jul,4hf5,1.196
4jul,4hfu,0.424
4jul,4hg4,0.656
4jul,4hlz,0.717
4jul,4hmg,0.335
4jul,4i78,0.443
4jul,4jtv,0.392
4jul,4jtx,0.443
4jul,4ju0,0.385
4jul,4jug,0.297
4jul,4juh,0.300
4jul,4juj,0.310
4jul,4juk,1.010
4jul,4jul,0.000
4jum,1eo8,0.420
4jum,1ha0,0.379
4jum,1hgd,0.329
4jum,1hge,0.329
4jum,1hgf,0.395
4jum,1hgg,0.352
4jum,1hgh,0.352
4jum,1hgi,0.344
4jum,1hgj,0.355
4jum,1jsd,0.592
4jum,1jsh,0.588
4jum,1jsi,0.608
4jum,1jsm,0.514
4jum,1jsn,0.502
4jum,1jso,0.508
4jum,1ken,0.424
4jum,1mql,0.319
4jum,1mqm,0.371
4jum,1mqn,0.371
4jum,1qfu,0.355
4jum,1rd8,0.486
4jum,1ru7,0.747
4jum,1rvt,0.456
4jum,1rvx,0.835
4jum,1rvz,0.662
4jum,1ti8,0.184
4jum,2fk0,0.261
4jum,2hmg,0.352
4jum,2ibx,0.210
4jum,2viu,0.385
4jum,2wr0,0.257
4jum,2wr1,0.279
4jum,2wr2,0.300
4jum,2wr4,0.729
4jum,2wr5,0.716
4jum,2wr7,1.254
4jum,2wrb,1.118
4jum,2wrc,1.217
4jum,2wrd,0.326
4jum,2wre,0.297
4jum,2wrf,0.436
4jum,2wrg,0.438
4jum,2wrh,0.494
4jum,2yp2,0.557
4jum,2yp3,0.527
4jum,2yp4,0.539
4jum,2yp5,0.525
4jum,2yp7,0.486
4jum,2yp8,0.473
4jum,2yp9,0.492
4jum,2ypg,0.412
4jum,3al4,0.392
4jum,3eyj,0.366
4jum,3eyk,0.361
4jum,3eym,0.390
4jum,3fku,0.249
4jum,3gbm,0.286
4jum,3gbn,0.880
4jum,3hmg,0.352
4jum,3hto,0.463
4jum,3htp,0.349
4jum,3htq,0.458
4jum,3htt,0.440
4jum,3ku3,0.839
4jum,3ku5,0.816
4jum,3ku6,0.899
4jum,3lzf,0.422
4jum,3lzg,0.427
4jum,3m5g,0.537
4jum,3m5h,0.533
4jum,3m5i,0.574
4jum,3m5j,0.540
4jum,3m6s,0.467
4jum,3mlh,1.307
4jum,3qqb,0.867
4jum,3qqe,0.913
4jum,3qqo,0.837
4jum,3r2x,0.498
4jum,3s11,0.392
4jum,3s12,0.310
4jum,3s13,0.637
4jum,3sdy,0.533
4jum,3sm5,1.141
4jum,3ube,0.488
4jum,3ubj,0.471
4jum,3ubn,0.494
4jum,3ubq,0.456
4jum,3uyw,1.349
4jum,3uyx,1.359
4jum,3vun,0.369
4jum,3znk,0.200
4jum,3znl,0.195
4jum,3znm,0.195
4jum,3zp0,0.190
4jum,3zp1,0.219
4jum,3zp2,0.224
4jum,3zp3,0.237
4jum,3zp6,0.214
4jum,3zpb,0.228
4jum,3ztj,0.420
4jum,4bgw,0.195
4jum,4bgx,0.190
4jum,4bgy,0.190
4jum,4bgz,0.232
4jum,4bh0,0.316
4jum,4bh1,0.237
4jum,4bh2,0.173
4jum,4bh3,0.173
4jum,4bh4,0.167
4jum,4bsa,0.272
4jum,4bsb,0.276
4jum,4bsc,0.268
4jum,4bsd,0.276
4jum,4bse,0.249
4jum,4bsf,0.272
4jum,4bsg,0.241
4jum,4bsh,0.237
4jum,4bsi,0.241
4jum,4cqp,0.245
4jum,4cqq,0.241
4jum,4cqr,0.232
4jum,4cqs,0.184
4jum,4cqt,0.241
4jum,4cqu,0.161
4jum,4cqv,0.253
4jum,4cqw,0.276
4jum,4cqx,0.237
4jum,4cqy,0.286
4jum,4cqz,0.224
4jum,4cr0,0.253
4jum,4cyv,0.249
4jum,4cyw,0.195
4jum,4cyz,0.190
4jum,4cz0,0.219
4jum,4d00,0.286
4jum,4dj6,0.265
4jum,4dj7,0.283
4jum,4dj8,0.283
4jum,4eda,0.228
4jum,4edb,0.883
4jum,4eef,0.475
4jum,4f15,1.334
4jum,4f23,0.662
4jum,4f3z,0.443
4jum,4fiu,0.662
4jum,4fnk,0.500
4jum,4fp8,1.281
4jum,4fqi,0.253
4jum,4fqr,0.494
4jum,4fqv,0.261
4jum,4fqy,0.502
4jum,4gms,0.492
4jum,4gxu,0.366
4jum,4gxx,0.390
4jum,4h32,0.447
4jum,4hf5,1.211
4jum,4hfu,0.438
4jum,4hg4,0.671
4jum,4hlz,0.729
4jum,4hmg,0.338
4jum,4i78,0.452
4jum,4jtv,0.400
4jum,4jtx,0.449
4jum,4ju0,0.392
4jum,4jug,0.307
4jum,4juh,0.310
4jum,4juj,0.322
4jum,4juk,1.021
4jum,4jul,0.110
4jum,4jum,0.000
4jun,1eo8,0.385
4jun,1ha0,0.326
4jun,1hgd,0.265
4jun,1hge,0.261
4jun,1hgf,0.363
4jun,1hgg,0.313
4jun,1hgh,0.310
4jun,1hgi,0.303
4jun,1hgj,0.319
4jun,1jsd,0.512
4jun,1jsh,0.506
4jun,1jsi,0.525
4jun,1jsm,0.313
4jun,1jsn,0.303
4jun,1jso,0.307
4jun,1ken,0.374
4jun,1mql,0.268
4jun,1mqm,0.290
4jun,1mqn,0.283
4jun,1qfu,0.290
4jun,1rd8,0.300
4jun,1ru7,0.873
4jun,1rvt,0.316
4jun,1rvx,0.973
4jun,1rvz,0.812
4jun,1ti8,0.100
4jun,2fk0,0.045
4jun,2hmg,0.349
4jun,2ibx,0.045
4jun,2viu,0.332
4jun,2wr0,0.161
4jun,2wr1,0.184
4jun,2wr2,0.161
4jun,2wr4,0.707
4jun,2wr5,0.697
4jun,2wr7,1.257
4jun,2wrb,1.128
4jun,2wrc,1.224
4jun,2wrd,0.219
4jun,2wre,0.210
4jun,2wrf,0.417
4jun,2wrg,0.257
4jun,2wrh,0.412
4jun,2yp2,0.407
4jun,2yp3,0.377
4jun,2yp4,0.395
4jun,2yp5,0.390
4jun,2yp7,0.346
4jun,2yp8,0.332
4jun,2yp9,0.338
4jun,2ypg,0.377
4jun,3al4,0.228
4jun,3eyj,0.232
4jun,3eyk,0.237
4jun,3eym,0.346
4jun,3fku,0.063
4jun,3gbm,0.322
4jun,3gbn,0.762
4jun,3hmg,0.310
4jun,3hto,0.358
4jun,3htp,0.232
4jun,3htq,0.355
4jun,3htt,0.332
4jun,3ku3,0.881
4jun,3ku5,0.852
4jun,3ku6,0.936
4jun,3lzf,0.241
4jun,3lzg,0.265
4jun,3m5g,0.484
4jun,3m5h,0.486
4jun,3m5i,0.527
4jun,3m5j,0.496
4jun,3m6s,0.303
4jun,3mlh,1.288
4jun,3qqb,0.906
4jun,3qqe,0.943
4jun,3qqo,0.847
4jun,3r2x,0.316
4jun,3s11,0.214
4jun,3s12,0.100
4jun,3s13,0.585
4jun,3sdy,0.477
4jun,3sm5,1.210
4jun,3ube,0.293
4jun,3ubj,0.272
4jun,3ubn,0.303
4jun,3ubq,0.261
4jun,3uyw,1.336
4jun,3uyx,1.351
4jun,3vun,0.332
